game_type,match_number,initial_number,player1_agent,player2_agent,winner,total_moves,player1_computation_time,player2_computation_time
Tic-Tac-Toe,93,,Random AI,Minimax AI,-1,6,0.9887607097625732,40.496509075164795
Tic-Tac-Toe,95,,Random AI,Minimax AI,-1,8,0.5364596843719482,41.320295095443726
Tic-Tac-Toe,101,,Random AI,Minimax AI,-1,6,1.2305526733398438,35.91786789894104
Tic-Tac-Toe,103,,Random AI,Minimax AI,0,9,2.4944958686828613,39.68652009963989
Tic-Tac-Toe,102,,Random AI,Minimax AI,0,9,3.6341922283172607,51.57526731491089
Tic-Tac-Toe,107,,Random AI,Minimax AI,-1,6,2.6572535037994385,47.38122868537903
Tic-Tac-Toe,104,,Random AI,Minimax AI,0,9,8.077666521072388,56.84437680244446
Tic-Tac-Toe,96,,Random AI,Minimax AI,-1,6,3.7132084369659424,79.48215889930725
Tic-Tac-Toe,99,,Random AI,Minimax AI,-1,6,7.717459201812744,71.66431760787964
Tic-Tac-Toe,105,,Random AI,Minimax AI,0,9,12.159446716308594,48.41783618927002
Tic-Tac-Toe,92,,Random AI,Minimax AI,0,9,19.669220685958862,75.13684010505676
Tic-Tac-Toe,98,,Random AI,Minimax AI,-1,8,8.409576177597046,76.39245557785034
Tic-Tac-Toe,111,,Random AI,Minimax AI,0,9,6.313769817352295,24.59486746788025
Tic-Tac-Toe,108,,Random AI,Minimax AI,-1,6,2.500520706176758,50.832420349121094
Tic-Tac-Toe,94,,Random AI,Minimax AI,-1,8,6.879058837890625,88.57228636741638
Tic-Tac-Toe,110,,Random AI,Minimax AI,0,9,8.485374450683594,34.58462476730347
Tic-Tac-Toe,100,,Random AI,Minimax AI,-1,8,5.344997882843018,80.55295944213867
Tic-Tac-Toe,97,,Random AI,Minimax AI,-1,8,14.991374492645264,79.77693939208984
Tic-Tac-Toe,109,,Random AI,Minimax AI,0,9,9.033164978027344,47.09452533721924
Tic-Tac-Toe,106,,Random AI,Minimax AI,-1,6,10.157936811447144,59.7017343044281
Tic-Tac-Toe,112,,Random AI,Minimax AI,-1,8,10.53234052658081,22.913688898086548
Tic-Tac-Toe,114,,Random AI,Minimax AI,-1,8,1.4691054821014404,18.426717281341553
Tic-Tac-Toe,120,,Random AI,Minimax AI,-1,6,1.8181211948394775,18.81130075454712
Tic-Tac-Toe,123,,Random AI,Minimax AI,-1,6,6.078874826431274,20.70292830467224
Tic-Tac-Toe,128,,Random AI,Minimax AI,-1,6,0.1652824878692627,24.51568627357483
Tic-Tac-Toe,129,,Random AI,Minimax AI,0,9,0.19910025596618652,26.46453332901001
Tic-Tac-Toe,130,,Random AI,Minimax AI,-1,6,0.2286527156829834,21.427884578704834
Tic-Tac-Toe,131,,Random AI,Minimax AI,-1,6,0.2437138557434082,21.60848879814148
Tic-Tac-Toe,132,,Random AI,Minimax AI,0,9,0.5440113544464111,23.792742013931274
Tic-Tac-Toe,113,,Random AI,Minimax AI,-1,6,4.523531913757324,72.15764141082764
Tic-Tac-Toe,133,,Random AI,Minimax AI,-1,6,3.4631564617156982,30.866235494613647
Tic-Tac-Toe,134,,Random AI,Minimax AI,-1,6,3.9771759510040283,27.33027982711792
Tic-Tac-Toe,119,,Random AI,Minimax AI,-1,8,11.81647276878357,69.00017523765564
Tic-Tac-Toe,135,,Random AI,Minimax AI,-1,6,4.5875489711761475,30.257049560546875
Tic-Tac-Toe,127,,Random AI,Minimax AI,0,9,14.951418399810791,66.60989904403687
Tic-Tac-Toe,116,,Random AI,Minimax AI,-1,6,3.8817708492279053,92.04362225532532
Tic-Tac-Toe,136,,Random AI,Minimax AI,-1,6,2.574455976486206,27.527764320373535
Tic-Tac-Toe,126,,Random AI,Minimax AI,-1,6,4.809470891952515,80.5370421409607
Tic-Tac-Toe,115,,Random AI,Minimax AI,-1,6,8.462387561798096,93.83032369613647
Tic-Tac-Toe,118,,Random AI,Minimax AI,-1,6,4.408196449279785,96.41709756851196
Tic-Tac-Toe,121,,Random AI,Minimax AI,-1,6,7.0962231159210205,92.04825520515442
Tic-Tac-Toe,139,,Random AI,Minimax AI,0,9,5.7623374462127686,20.652854204177856
Tic-Tac-Toe,122,,Random AI,Minimax AI,-1,8,19.307568073272705,88.73621487617493
Tic-Tac-Toe,125,,Random AI,Minimax AI,0,9,19.684277534484863,89.60479688644409
Tic-Tac-Toe,117,,Random AI,Minimax AI,0,9,19.425419569015503,100.95487546920776
Tic-Tac-Toe,138,,Random AI,Minimax AI,-1,6,20.503835201263428,26.534919023513794
Tic-Tac-Toe,124,,Random AI,Minimax AI,-1,8,21.059033393859863,98.62393093109131
Tic-Tac-Toe,141,,Random AI,Minimax AI,-1,8,8.506669998168945,31.572690725326538
Tic-Tac-Toe,144,,Random AI,Minimax AI,-1,8,9.781010866165161,28.982011079788208
Tic-Tac-Toe,140,,Random AI,Minimax AI,0,9,4.444692134857178,46.484281063079834
Tic-Tac-Toe,149,,Random AI,Minimax AI,-1,8,13.001102924346924,23.422562837600708
Tic-Tac-Toe,142,,Random AI,Minimax AI,-1,6,8.566225051879883,47.79015040397644
Tic-Tac-Toe,137,,Random AI,Minimax AI,-1,6,8.76158595085144,67.26758003234863
Tic-Tac-Toe,145,,Random AI,Minimax AI,-1,8,11.47334909439087,43.843597650527954
Tic-Tac-Toe,146,,Random AI,Minimax AI,-1,6,4.8996782302856445,48.5105504989624
Tic-Tac-Toe,143,,Random AI,Minimax AI,-1,8,7.1920905113220215,55.72447681427002
Tic-Tac-Toe,153,,Random AI,Minimax AI,-1,6,3.178666591644287,30.16947340965271
Tic-Tac-Toe,155,,Random AI,Minimax AI,-1,6,6.777622938156128,24.11134672164917
Tic-Tac-Toe,156,,Random AI,Minimax AI,-1,6,3.4826340675354004,33.67015719413757
Tic-Tac-Toe,147,,Random AI,Minimax AI,0,9,11.416361093521118,60.42332744598389
Tic-Tac-Toe,148,,Random AI,Minimax AI,-1,8,23.814412117004395,50.08597230911255
Tic-Tac-Toe,150,,Random AI,Minimax AI,0,9,8.508238077163696,63.70336103439331
Tic-Tac-Toe,152,,Random AI,Minimax AI,-1,8,9.407313585281372,61.80592703819275
Tic-Tac-Toe,158,,Random AI,Minimax AI,-1,8,16.799549102783203,34.69939589500427
Tic-Tac-Toe,164,,Random AI,Minimax AI,-1,8,5.249223947525024,30.35902976989746
Tic-Tac-Toe,157,,Random AI,Minimax AI,-1,6,5.607728481292725,54.550790309906006
Tic-Tac-Toe,165,,Random AI,Minimax AI,-1,8,7.151870489120483,29.065762042999268
Tic-Tac-Toe,151,,Random AI,Minimax AI,-1,6,5.423384189605713,73.66480112075806
Tic-Tac-Toe,161,,Random AI,Minimax AI,0,9,3.0110204219818115,46.02937698364258
Tic-Tac-Toe,166,,Random AI,Minimax AI,-1,6,3.413330316543579,27.588820934295654
Tic-Tac-Toe,154,,Random AI,Minimax AI,-1,6,6.00088906288147,70.92451763153076
Tic-Tac-Toe,159,,Random AI,Minimax AI,-1,6,6.220258951187134,52.48809838294983
Tic-Tac-Toe,160,,Random AI,Minimax AI,-1,6,0.9773881435394287,62.084325313568115
Tic-Tac-Toe,162,,Random AI,Minimax AI,0,9,4.292117357254028,58.195998191833496
Tic-Tac-Toe,163,,Random AI,Minimax AI,-1,8,11.788392305374146,49.418436765670776
Tic-Tac-Toe,171,,Random AI,Minimax AI,-1,6,2.2150514125823975,24.21903347969055
Tic-Tac-Toe,168,,Random AI,Minimax AI,-1,6,3.4272701740264893,44.29397964477539
Tic-Tac-Toe,174,,Random AI,Minimax AI,-1,8,5.0998687744140625,31.16156315803528
Tic-Tac-Toe,172,,Random AI,Minimax AI,0,9,6.237056255340576,33.68808341026306
Tic-Tac-Toe,177,,Random AI,Minimax AI,-1,6,1.659742832183838,31.205766916275024
Tic-Tac-Toe,183,,Random AI,Minimax AI,-1,8,3.069714307785034,23.56425428390503
Tic-Tac-Toe,173,,Random AI,Minimax AI,-1,6,2.1583709716796875,55.06371855735779
Tic-Tac-Toe,167,,Random AI,Minimax AI,0,9,12.614951133728027,80.67963027954102
Tic-Tac-Toe,170,,Random AI,Minimax AI,-1,6,8.659031391143799,70.15673112869263
Tic-Tac-Toe,185,,Random AI,Minimax AI,-1,8,9.211713790893555,28.448322534561157
Tic-Tac-Toe,187,,Random AI,Minimax AI,0,9,5.937525033950806,31.49414849281311
Tic-Tac-Toe,169,,Random AI,Minimax AI,0,9,14.277829885482788,75.56382346153259
Tic-Tac-Toe,188,,Random AI,Minimax AI,-1,8,4.559296131134033,26.132068872451782
Tic-Tac-Toe,186,,Random AI,Minimax AI,0,9,10.432104587554932,32.16501712799072
Tic-Tac-Toe,179,,Random AI,Minimax AI,-1,6,4.611905097961426,69.16924524307251
Tic-Tac-Toe,176,,Random AI,Minimax AI,-1,6,8.438700675964355,75.13073134422302
Tic-Tac-Toe,181,,Random AI,Minimax AI,-1,6,7.963243007659912,61.00426650047302
Tic-Tac-Toe,175,,Random AI,Minimax AI,-1,8,14.918724060058594,77.1063323020935
Tic-Tac-Toe,180,,Random AI,Minimax AI,-1,6,11.400821447372437,71.47749209403992
Tic-Tac-Toe,182,,Random AI,Minimax AI,-1,8,7.711374044418335,69.67520570755005
Tic-Tac-Toe,184,,Random AI,Minimax AI,-1,6,5.3269548416137695,66.06584048271179
Tic-Tac-Toe,178,,Random AI,Minimax AI,0,9,7.237468242645264,88.64518308639526
Tic-Tac-Toe,189,,Random AI,Minimax AI,-1,6,10.149486541748047,38.079997062683105
Tic-Tac-Toe,193,,Random AI,Minimax AI,-1,6,5.979271650314331,23.03704333305359
Tic-Tac-Toe,192,,Random AI,Minimax AI,-1,8,7.918894290924072,23.374882459640503
Tic-Tac-Toe,195,,Random AI,Minimax AI,-1,8,6.886977195739746,19.73368000984192
Tic-Tac-Toe,196,,Random AI,Minimax AI,-1,6,4.991177082061768,23.52841806411743
Tic-Tac-Toe,198,,Random AI,Minimax AI,-1,8,3.1397926807403564,22.101624250411987
Tic-Tac-Toe,191,,Random AI,Minimax AI,-1,6,2.504023790359497,37.84172749519348
Tic-Tac-Toe,190,,Random AI,Minimax AI,0,9,3.628112554550171,39.87074518203735
Tic-Tac-Toe,199,,Random AI,Minimax AI,-1,8,1.4506645202636719,29.08052349090576
Tic-Tac-Toe,197,,Random AI,Minimax AI,-1,6,2.48219895362854,32.270554304122925
Tic-Tac-Toe,194,,Random AI,Minimax AI,0,9,4.8760974407196045,35.164567947387695
Tic-Tac-Toe,200,,Random AI,Minimax AI,-1,8,3.5191476345062256,21.85937786102295
Tic-Tac-Toe,3,,Minimax AI,Minimax AI,0,9,206.59156250953674,18.17566990852356
Tic-Tac-Toe,2,,Minimax AI,Minimax AI,0,9,205.33877801895142,22.39488959312439
Tic-Tac-Toe,10,,Minimax AI,Minimax AI,0,9,211.0532946586609,24.976402521133423
Tic-Tac-Toe,11,,Minimax AI,Minimax AI,0,9,216.48808431625366,22.556065320968628
Tic-Tac-Toe,18,,Minimax AI,Minimax AI,0,9,241.9726893901825,20.532808303833008
Tic-Tac-Toe,17,,Minimax AI,Minimax AI,0,9,242.90289187431335,25.9349365234375
Tic-Tac-Toe,19,,Minimax AI,Minimax AI,0,9,243.7361319065094,23.43082356452942
Tic-Tac-Toe,20,,Minimax AI,Minimax AI,0,9,257.04796719551086,24.71072220802307
Tic-Tac-Toe,21,,Minimax AI,Minimax AI,0,9,186.04197645187378,23.7289879322052
Tic-Tac-Toe,23,,Minimax AI,Minimax AI,0,9,190.7454161643982,31.213974237442017
Tic-Tac-Toe,12,,Minimax AI,Minimax AI,0,9,642.8279559612274,89.3766393661499
Tic-Tac-Toe,1,,Minimax AI,Minimax AI,0,9,671.6867024898529,68.24827337265015
Tic-Tac-Toe,22,,Minimax AI,Minimax AI,0,9,241.25200724601746,30.160427570343018
Tic-Tac-Toe,24,,Minimax AI,Minimax AI,0,9,222.01639461517334,23.221196174621582
Tic-Tac-Toe,9,,Minimax AI,Minimax AI,0,9,697.2868881225586,78.50781178474426
Tic-Tac-Toe,13,,Minimax AI,Minimax AI,0,9,819.4132461547852,20.09788703918457
Tic-Tac-Toe,5,,Minimax AI,Minimax AI,0,9,834.4079203605652,22.739405393600464
Tic-Tac-Toe,4,,Minimax AI,Minimax AI,0,9,846.0068871974945,104.74729681015015
Tic-Tac-Toe,25,,Minimax AI,Minimax AI,0,9,235.09422540664673,36.81196904182434
Tic-Tac-Toe,26,,Minimax AI,Minimax AI,0,9,238.10747742652893,22.9795663356781
Tic-Tac-Toe,16,,Minimax AI,Minimax AI,0,9,931.3620228767395,113.34915447235107
Tic-Tac-Toe,8,,Minimax AI,Minimax AI,0,9,952.5532343387604,107.34452676773071
Tic-Tac-Toe,29,,Minimax AI,Minimax AI,0,9,314.10562229156494,31.59065318107605
Tic-Tac-Toe,30,,Minimax AI,Minimax AI,0,9,310.7797679901123,32.92493772506714
Tic-Tac-Toe,7,,Minimax AI,Minimax AI,0,9,1071.9933726787567,69.1753294467926
Tic-Tac-Toe,15,,Minimax AI,Minimax AI,0,9,1068.974351644516,98.73277258872986
Tic-Tac-Toe,35,,Minimax AI,Minimax AI,0,9,223.8937587738037,68.13352584838867
Tic-Tac-Toe,27,,Minimax AI,Minimax AI,0,9,482.30450201034546,48.843520402908325
Tic-Tac-Toe,36,,Minimax AI,Minimax AI,0,9,266.9879786968231,23.520268201828003
Tic-Tac-Toe,28,,Minimax AI,Minimax AI,0,9,512.8415606021881,52.678215742111206
Tic-Tac-Toe,14,,Minimax AI,Minimax AI,0,9,1224.461769104004,137.85843777656555
Tic-Tac-Toe,31,,Minimax AI,Minimax AI,0,9,528.8047726154327,61.4010751247406
Tic-Tac-Toe,40,,Minimax AI,Minimax AI,0,9,270.93674755096436,22.002811431884766
Tic-Tac-Toe,39,,Minimax AI,Minimax AI,0,9,283.85908794403076,21.54519248008728
Tic-Tac-Toe,6,,Minimax AI,Minimax AI,0,9,1243.9285943508148,192.04413771629333
Tic-Tac-Toe,43,,Minimax AI,Minimax AI,0,9,213.08409714698792,24.78614115715027
Tic-Tac-Toe,45,,Minimax AI,Minimax AI,0,9,207.00793933868408,24.213828802108765
Tic-Tac-Toe,49,,Minimax AI,Minimax AI,0,9,237.83796048164368,30.24053955078125
Tic-Tac-Toe,50,,Minimax AI,Minimax AI,0,9,251.68154954910278,27.33838438987732
Tic-Tac-Toe,52,,Minimax AI,Minimax AI,0,9,184.32567477226257,31.880674600601196
Tic-Tac-Toe,53,,Minimax AI,Minimax AI,0,9,204.31924295425415,23.510513305664062
Tic-Tac-Toe,34,,Minimax AI,Minimax AI,0,9,760.6937036514282,68.30463790893555
Tic-Tac-Toe,44,,Minimax AI,Minimax AI,0,9,544.3320708274841,57.24715280532837
Tic-Tac-Toe,32,,Minimax AI,Minimax AI,0,9,921.5471324920654,153.45416522026062
Tic-Tac-Toe,37,,Minimax AI,Minimax AI,0,9,808.1821072101593,87.78016495704651
Tic-Tac-Toe,54,,Minimax AI,Minimax AI,0,9,249.0217001438141,39.88080644607544
Tic-Tac-Toe,55,,Minimax AI,Minimax AI,0,9,231.3332588672638,37.14466857910156
Tic-Tac-Toe,56,,Minimax AI,Minimax AI,0,9,208.33526134490967,46.20073461532593
Tic-Tac-Toe,57,,Minimax AI,Minimax AI,0,9,216.579820394516,23.154165506362915
Tic-Tac-Toe,38,,Minimax AI,Minimax AI,0,9,835.9881956577301,91.82017803192139
Tic-Tac-Toe,33,,Minimax AI,Minimax AI,0,9,1103.0900876522064,69.91098046302795
Tic-Tac-Toe,46,,Minimax AI,Minimax AI,0,9,643.8090806007385,109.87378668785095
Tic-Tac-Toe,48,,Minimax AI,Minimax AI,0,9,665.0844349861145,82.58998703956604
Tic-Tac-Toe,47,,Minimax AI,Minimax AI,0,9,857.0937678813934,24.055518865585327
Tic-Tac-Toe,42,,Minimax AI,Minimax AI,0,9,982.5959024429321,103.58744239807129
Tic-Tac-Toe,41,,Minimax AI,Minimax AI,0,9,1009.1391050815582,118.63296127319336
Tic-Tac-Toe,64,,Minimax AI,Minimax AI,0,9,276.0438139438629,23.369089126586914
Tic-Tac-Toe,65,,Minimax AI,Minimax AI,0,9,284.1973934173584,22.939244985580444
Tic-Tac-Toe,63,,Minimax AI,Minimax AI,0,9,302.68673181533813,23.804881811141968
Tic-Tac-Toe,62,,Minimax AI,Minimax AI,0,9,312.27334570884705,27.05813455581665
Tic-Tac-Toe,59,,Minimax AI,Minimax AI,0,9,458.86858916282654,18.9022159576416
Tic-Tac-Toe,58,,Minimax AI,Minimax AI,0,9,566.8843491077423,40.21339988708496
Tic-Tac-Toe,51,,Minimax AI,Minimax AI,0,9,852.0312087535858,169.2665412425995
Tic-Tac-Toe,68,,Minimax AI,Minimax AI,0,9,470.65039443969727,20.700905323028564
Tic-Tac-Toe,73,,Minimax AI,Minimax AI,0,9,295.77993059158325,20.662755966186523
Tic-Tac-Toe,69,,Minimax AI,Minimax AI,0,9,423.1656885147095,60.274765968322754
Tic-Tac-Toe,74,,Minimax AI,Minimax AI,0,9,294.95781993865967,20.94076681137085
Tic-Tac-Toe,75,,Minimax AI,Minimax AI,0,9,331.68899369239807,31.546337366104126
Tic-Tac-Toe,76,,Minimax AI,Minimax AI,0,9,325.956999540329,31.003795385360718
Tic-Tac-Toe,60,,Minimax AI,Minimax AI,0,9,781.9517841339111,102.98508334159851
Tic-Tac-Toe,61,,Minimax AI,Minimax AI,0,9,738.1589198112488,148.23191595077515
Tic-Tac-Toe,77,,Minimax AI,Minimax AI,0,9,496.9457848072052,19.492827653884888
Tic-Tac-Toe,67,,Minimax AI,Minimax AI,0,9,811.1475503444672,59.09213185310364
Tic-Tac-Toe,83,,Minimax AI,Minimax AI,0,9,297.21181559562683,39.75399088859558
Tic-Tac-Toe,81,,Minimax AI,Minimax AI,0,9,307.35326170921326,42.17895150184631
Tic-Tac-Toe,66,,Minimax AI,Minimax AI,0,9,825.7631452083588,124.60832166671753
Tic-Tac-Toe,84,,Minimax AI,Minimax AI,0,9,327.73753023147583,25.456352710723877
Tic-Tac-Toe,85,,Minimax AI,Minimax AI,0,9,324.27386498451233,27.38510012626648
Tic-Tac-Toe,78,,Minimax AI,Minimax AI,0,9,568.4524755477905,81.14209389686584
Tic-Tac-Toe,91,,Minimax AI,Minimax AI,0,9,214.25719046592712,16.481412410736084
Tic-Tac-Toe,90,,Minimax AI,Minimax AI,0,9,217.36976265907288,19.368577480316162
Tic-Tac-Toe,70,,Minimax AI,Minimax AI,0,9,862.3778114318848,147.02221703529358
Tic-Tac-Toe,93,,Minimax AI,Minimax AI,0,9,238.39414882659912,20.580771446228027
Tic-Tac-Toe,94,,Minimax AI,Minimax AI,0,9,238.71649622917175,25.288514852523804
Tic-Tac-Toe,82,,Minimax AI,Minimax AI,0,9,705.193689584732,67.58942532539368
Tic-Tac-Toe,80,,Minimax AI,Minimax AI,0,9,734.748471736908,95.05995512008667
Tic-Tac-Toe,97,,Minimax AI,Minimax AI,0,9,220.38728094100952,26.074939250946045
Tic-Tac-Toe,96,,Minimax AI,Minimax AI,0,9,225.8378188610077,31.0383517742157
Tic-Tac-Toe,88,,Minimax AI,Minimax AI,0,9,552.1526308059692,46.72323799133301
Tic-Tac-Toe,71,,Minimax AI,Minimax AI,0,9,1058.026373386383,152.04025840759277
Tic-Tac-Toe,72,,Minimax AI,Minimax AI,0,9,1052.9721641540527,147.7890317440033
Tic-Tac-Toe,79,,Minimax AI,Minimax AI,0,9,874.1407616138458,152.6628487110138
Tic-Tac-Toe,99,,Minimax AI,Minimax AI,0,9,231.62275075912476,62.11908960342407
Tic-Tac-Toe,100,,Minimax AI,Minimax AI,0,9,245.98023390769958,55.337711811065674
Tic-Tac-Toe,86,,Minimax AI,Minimax AI,0,9,742.7048947811127,96.08861064910889
Tic-Tac-Toe,103,,Minimax AI,Minimax AI,0,9,256.176114320755,19.98066473007202
Tic-Tac-Toe,104,,Minimax AI,Minimax AI,0,9,257.5317847728729,21.463252305984497
Tic-Tac-Toe,87,,Minimax AI,Minimax AI,0,9,815.1856367588043,90.42364740371704
Tic-Tac-Toe,92,,Minimax AI,Minimax AI,0,9,831.7225632667542,75.63979744911194
Tic-Tac-Toe,109,,Minimax AI,Minimax AI,0,9,245.41704678535461,61.91914224624634
Tic-Tac-Toe,110,,Minimax AI,Minimax AI,0,9,258.29976439476013,45.98539209365845
Tic-Tac-Toe,112,,Minimax AI,Minimax AI,0,9,219.69580245018005,22.3280131816864
Tic-Tac-Toe,95,,Minimax AI,Minimax AI,0,9,803.6943786144257,114.78223180770874
Tic-Tac-Toe,113,,Minimax AI,Minimax AI,0,9,228.9850697517395,22.045715808868408
Tic-Tac-Toe,89,,Minimax AI,Minimax AI,0,9,924.8379118442535,138.711816072464
Tic-Tac-Toe,101,,Minimax AI,Minimax AI,0,9,651.4304661750793,57.51011776924133
Tic-Tac-Toe,105,,Minimax AI,Minimax AI,0,9,596.9324131011963,33.913617849349976
Tic-Tac-Toe,102,,Minimax AI,Minimax AI,0,9,639.2613575458527,72.33116912841797
Tic-Tac-Toe,116,,Minimax AI,Minimax AI,0,9,245.247305393219,25.08297824859619
Tic-Tac-Toe,117,,Minimax AI,Minimax AI,0,9,232.68366146087646,26.62696623802185
Tic-Tac-Toe,98,,Minimax AI,Minimax AI,0,9,753.9683125019073,133.54258966445923
Tic-Tac-Toe,118,,Minimax AI,Minimax AI,0,9,205.6104838848114,20.579222440719604
Tic-Tac-Toe,120,,Minimax AI,Minimax AI,0,9,217.0537645816803,20.80266523361206
Tic-Tac-Toe,128,,Minimax AI,Minimax AI,0,9,175.4243540763855,17.601001262664795
Tic-Tac-Toe,129,,Minimax AI,Minimax AI,0,9,181.89783191680908,19.074676036834717
Tic-Tac-Toe,126,,Minimax AI,Minimax AI,0,9,274.15896105766296,30.78136110305786
Tic-Tac-Toe,125,,Minimax AI,Minimax AI,0,9,291.61665177345276,32.7278151512146
Tic-Tac-Toe,108,,Minimax AI,Minimax AI,0,9,816.4590277671814,175.99983835220337
Tic-Tac-Toe,106,,Minimax AI,Minimax AI,0,9,940.6527829170227,127.27886915206909
Tic-Tac-Toe,130,,Minimax AI,Minimax AI,0,9,183.04938197135925,20.557069540023804
Tic-Tac-Toe,114,,Minimax AI,Minimax AI,0,9,757.3148996829987,95.39006233215332
Tic-Tac-Toe,131,,Minimax AI,Minimax AI,0,9,187.3328309059143,22.064436435699463
Tic-Tac-Toe,107,,Minimax AI,Minimax AI,0,9,1018.8881335258484,159.8493709564209
Tic-Tac-Toe,122,,Minimax AI,Minimax AI,0,9,539.3908767700195,60.30764651298523
Tic-Tac-Toe,124,,Minimax AI,Minimax AI,0,9,526.6957294940948,65.8318440914154
Tic-Tac-Toe,132,,Minimax AI,Minimax AI,0,9,223.73315811157227,31.39022397994995
Tic-Tac-Toe,133,,Minimax AI,Minimax AI,0,9,240.31760358810425,31.474928379058838
Tic-Tac-Toe,119,,Minimax AI,Minimax AI,0,9,778.2641019821167,20.310587406158447
Tic-Tac-Toe,123,,Minimax AI,Minimax AI,0,9,645.2789220809937,18.883931159973145
Tic-Tac-Toe,115,,Minimax AI,Minimax AI,0,9,822.5613741874695,99.97468948364258
Tic-Tac-Toe,136,,Minimax AI,Minimax AI,0,9,247.15659880638123,40.864240646362305
Tic-Tac-Toe,111,,Minimax AI,Minimax AI,0,9,1194.0456681251526,88.79783296585083
Tic-Tac-Toe,138,,Minimax AI,Minimax AI,0,9,294.1205861568451,26.787989854812622
Tic-Tac-Toe,142,,Minimax AI,Minimax AI,0,9,347.5810036659241,27.787005186080933
Tic-Tac-Toe,143,,Minimax AI,Minimax AI,0,9,340.8663890361786,29.027347564697266
Tic-Tac-Toe,147,,Minimax AI,Minimax AI,0,9,242.25806307792664,26.622209548950195
Tic-Tac-Toe,149,,Minimax AI,Minimax AI,0,9,212.8723464012146,25.232110261917114
Tic-Tac-Toe,121,,Minimax AI,Minimax AI,0,9,1176.5256943702698,111.52689480781555
Tic-Tac-Toe,127,,Minimax AI,Minimax AI,0,9,1059.4354512691498,53.81248688697815
Tic-Tac-Toe,135,,Minimax AI,Minimax AI,0,9,694.5971894264221,48.484854221343994
Tic-Tac-Toe,145,,Minimax AI,Minimax AI,0,9,533.8547914028168,26.000573873519897
Tic-Tac-Toe,141,,Minimax AI,Minimax AI,0,9,645.4726324081421,34.47728681564331
Tic-Tac-Toe,140,,Minimax AI,Minimax AI,0,9,661.9293179512024,28.40921187400818
Tic-Tac-Toe,139,,Minimax AI,Minimax AI,0,9,636.5927917957306,87.81528353691101
Tic-Tac-Toe,150,,Minimax AI,Minimax AI,0,9,319.0043876171112,28.444786071777344
Tic-Tac-Toe,152,,Minimax AI,Minimax AI,0,9,294.64407086372375,20.506386041641235
Tic-Tac-Toe,137,,Minimax AI,Minimax AI,0,9,781.8995957374573,70.12560653686523
Tic-Tac-Toe,144,,Minimax AI,Minimax AI,0,9,600.4223873615265,103.02889204025269
Tic-Tac-Toe,151,,Minimax AI,Minimax AI,0,9,330.0404415130615,29.361422061920166
Tic-Tac-Toe,153,,Minimax AI,Minimax AI,0,9,300.5708131790161,49.96764636039734
Tic-Tac-Toe,134,,Minimax AI,Minimax AI,0,9,887.7995586395264,150.83734393119812
Tic-Tac-Toe,161,,Minimax AI,Minimax AI,0,9,239.51680159568787,22.649208068847656
Tic-Tac-Toe,162,,Minimax AI,Minimax AI,0,9,238.43325638771057,23.91111445426941
Tic-Tac-Toe,146,,Minimax AI,Minimax AI,0,9,816.1326200962067,118.21587824821472
Tic-Tac-Toe,165,,Minimax AI,Minimax AI,0,9,217.9178376197815,23.780029296875
Tic-Tac-Toe,166,,Minimax AI,Minimax AI,0,9,209.35393166542053,24.531633615493774
Tic-Tac-Toe,157,,Minimax AI,Minimax AI,0,9,507.0209696292877,53.309322118759155
Tic-Tac-Toe,159,,Minimax AI,Minimax AI,0,9,488.3808093070984,55.90543508529663
Tic-Tac-Toe,158,,Minimax AI,Minimax AI,0,9,493.4382300376892,59.660199880599976
Tic-Tac-Toe,148,,Minimax AI,Minimax AI,0,9,966.1443543434143,64.84973335266113
Tic-Tac-Toe,168,,Minimax AI,Minimax AI,0,9,510.0795509815216,91.85227537155151
Tic-Tac-Toe,164,,Minimax AI,Minimax AI,0,9,705.7654359340668,142.55872249603271
Tic-Tac-Toe,169,,Minimax AI,Minimax AI,0,9,582.3701858520508,86.27940249443054
Tic-Tac-Toe,171,,Minimax AI,Minimax AI,0,9,561.7111868858337,102.60744738578796
Tic-Tac-Toe,154,,Minimax AI,Minimax AI,0,9,1048.5436143875122,199.74189352989197
Tic-Tac-Toe,172,,Minimax AI,Minimax AI,0,9,740.2807285785675,97.51364254951477
Tic-Tac-Toe,155,,Minimax AI,Minimax AI,0,9,1125.565707206726,262.2822241783142
Tic-Tac-Toe,156,,Minimax AI,Minimax AI,0,9,1184.0020015239716,294.0490713119507
Tic-Tac-Toe,160,,Minimax AI,Minimax AI,0,9,1272.0092067718506,271.4140923023224
Tic-Tac-Toe,163,,Minimax AI,Minimax AI,0,9,1314.6953997612,269.8958942890167
Tic-Tac-Toe,177,,Minimax AI,Minimax AI,0,9,807.0499925613403,94.9998528957367
Tic-Tac-Toe,180,,Minimax AI,Minimax AI,0,9,796.5773341655731,79.32922077178955
Tic-Tac-Toe,179,,Minimax AI,Minimax AI,0,9,811.0050535202026,94.54905533790588
Tic-Tac-Toe,173,,Minimax AI,Minimax AI,0,9,1258.5654635429382,159.91095066070557
Tic-Tac-Toe,167,,Minimax AI,Minimax AI,0,9,1594.4808297157288,275.5073935985565
Tic-Tac-Toe,182,,Minimax AI,Minimax AI,0,9,784.1944596767426,112.18374252319336
Tic-Tac-Toe,170,,Minimax AI,Minimax AI,0,9,1755.8752086162567,277.1912679672241
